artist,artistLabel,birthPlaceLabel,coordsBP,coordsBPPast,pic,causeLabel,signat,plBurialLabel,plBurialCoords,plBurialCoordsPast,deathDate,generated
http://www.wikidata.org/entity/Q204465,Paul Leroy,Paris,"56.326944444, 44.0075","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Leroy-Portrait%20de%20Louis-Joseph%20Leroy-Mus%C3%A9e%20barrois.jpg,,,,,,1942-01-01,327
http://www.wikidata.org/entity/Q207447,Jean-Baptiste-Siméon Chardin,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Chardin%20pastel%20selfportrait.jpg,,,,,,1779-12-06,328
http://www.wikidata.org/entity/Q207755,Émile Friant,Dieuze,"49.63333333, -1.6","6.719722222,48.812222222",http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89mile%20Friant%2C%201894.jpg,,,,,,1932-06-09,329
http://www.wikidata.org/entity/Q213163,Louise Élisabeth Vigée Le Brun,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Self-portrait%20in%20a%20Straw%20Hat%20by%20Elisabeth-Louise%20Vig%C3%A9e-Lebrun.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Vig%C3%A9e-Lebrun-Signature.png,,,,1842-03-30,330
http://www.wikidata.org/entity/Q219306,Louis Etienne Watelet,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Watelet%2C%20d%27apr%C3%A8s%20Muneret.jpg,,,,,,1866-06-21,331
http://www.wikidata.org/entity/Q232391,Natalia Goncharova,Tula Governorate,"43.405277777, 5.0475","37.616666666,54.2",http://commons.wikimedia.org/wiki/Special:FilePath/Natalia%20Sergeyevna%20Goncharova.jpg,,,,,,1962-10-17,332
http://www.wikidata.org/entity/Q232972,Sonia Delaunay,Hradyzk,"48.856577777, 2.351827777","33.132037128,49.233069251",http://commons.wikimedia.org/wiki/Special:FilePath/Sonia%20Delaunay%20portrait%20photograph.jpg,,,,,,1979-12-05,333
http://www.wikidata.org/entity/Q232972,Sonia Delaunay,Hradyzk,"46.65, 6.483333333","33.132037128,49.233069251",http://commons.wikimedia.org/wiki/Special:FilePath/Sonia%20Delaunay%20by%20Lothar%20Wolleh.jpg,,,,,,1979-12-05,334
http://www.wikidata.org/entity/Q235647,Adélaïde Labille-Guiard,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Ad%C3%A9la%C3%AFde%20Labille-Guiard%20-%20Self-Portrait%20with%20Two%20Pupils%20-%20The%20Metropolitan%20Museum%20of%20Art.jpg,,,,,,1803-04-24,335
http://www.wikidata.org/entity/Q237700,Mathilde Bonaparte,Trieste,"44.816666666, 20.466666666","13.804166666,45.636111111",http://commons.wikimedia.org/wiki/Special:FilePath/La%20princesse%20Mathilde%20%281820-1904%29%20par%20Dubufe%20en%201861.jpg,,,,,,1904-01-02,336
http://www.wikidata.org/entity/Q240483,Henri Lehmann,Kiel,"48.856577777, 2.351827777","10.140555555,54.325277777",http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Lehmann.jpg,,,,,,1882-03-31,337
http://www.wikidata.org/entity/Q245624,Merry-Joseph Blondel,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Merry-Joseph%20Blondel.jpg,,,,,,1853-06-12,338
http://www.wikidata.org/entity/Q251292,Claude Ferdinand Gaillard,Paris,"-34.599722222, -58.381944444","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Ferdinand%20Gaillard.jpg,,,,,,1887-01-20,339
http://www.wikidata.org/entity/Q267858,Albert Marquet,Bordeaux,"22.808611111, -80.071111111","-0.579444444,44.837777777",http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Marquet%20%281875-1947%29%2C%20c.%201920s.jpg,,,,,,1947-06-13,340
http://www.wikidata.org/entity/Q271484,Marguerite Gérard,Grasse,"50.846666666, 4.3525","6.925277777,43.658055555",http://commons.wikimedia.org/wiki/Special:FilePath/Dumont%20-%20Marguerite%20G%C3%A9rard.jpg,,,,,,1837-05-18,341
http://www.wikidata.org/entity/Q274426,Édouard Pingret,Saint-Quentin,"48.856577777, 2.351827777","3.285555555,49.847777777",http://commons.wikimedia.org/wiki/Special:FilePath/Pingret%20-%20Le%20g%C3%A9n%C3%A9ral%20comte%20C.%20T.%20de%20Montholon%20%281783-1853%29.jpg,,,,,,1869-07-04,342
http://www.wikidata.org/entity/Q274437,Édouard Rosset-Granger,Vincennes,"43.985277777, 22.876388888","2.439166666,48.847777777",http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Rosset-Granger%20photo.jpg,,,,,,1934-01-01,343
http://www.wikidata.org/entity/Q275785,Marie-Laure de Noailles,Paris,"39.93472, -77.65611","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Marie-Laure%20de%20Noailles1.jpg,,,,,,1970-01-29,344
http://www.wikidata.org/entity/Q278945,Cassandre,Kharkiv,"50.370833333, 3.079166666","36.229166666,50.0",http://commons.wikimedia.org/wiki/Special:FilePath/A.M.%20Cassandre.jpg,,,,,,1968-06-17,345
http://www.wikidata.org/entity/Q280936,Jacques-Philippe Le Bas,Paris,"47.66667, -2.75","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/J%20P%20Le%20Bas%20portrait.jpg,,,,,,1783-04-14,346
http://www.wikidata.org/entity/Q280936,Jacques-Philippe Le Bas,Paris,"47.655, -2.761666666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/J%20P%20Le%20Bas%20portrait.jpg,,,,,,1783-01-01,347
http://www.wikidata.org/entity/Q282043,Jules Breton,Courrières,"50.45, 4.2","2.947222222,50.458055555",http://commons.wikimedia.org/wiki/Special:FilePath/Jules%20Breton.jpg,,,,,,1906-07-05,348
http://www.wikidata.org/entity/Q286284,Lubin Baugin,Pithiviers,"48.250833333, 7.603055555","2.251944444,48.171944444",http://commons.wikimedia.org/wiki/Special:FilePath/Baugin%20Lubin%2C%20Saint%20Jerome.jpg,,,,,,1663-07-18,349
http://www.wikidata.org/entity/Q286456,Émile Schuffenecker,Fresne-Saint-Mamès,"49.434166666, 2.0875","5.860833333,47.547777777",http://commons.wikimedia.org/wiki/Special:FilePath/Schuffenecker%20self%20portrait.jpg,,,,,,1934-07-31,350
http://www.wikidata.org/entity/Q287524,Louis Anquetin,Étrépagny,"48.856577777, 2.351827777","1.611388888,49.305833333",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Anquetin%20%281861-1932%29.JPG,,,,,,1932-08-19,351
http://www.wikidata.org/entity/Q288703,Landgravine Caroline Louise of Hesse-Darmstadt,Darmstadt,"51.585133333, 21.650211111","8.65,49.866666666",http://commons.wikimedia.org/wiki/Special:FilePath/Caroline-v-Baden.jpg,stroke,,,,,1783-04-08,352
http://www.wikidata.org/entity/Q289278,Étienne Allegrain,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Detail%20of%20the%20Ch%C3%A2teau%20de%20Saint-Cloud%2C%201675%20%28painting%20by%20%C3%89tienne%20Allegrain%29.jpg,,,,,,1736-04-02,353
http://www.wikidata.org/entity/Q289951,Étienne Moreau-Nélaton,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89tienne%20Moreau-N%C3%A9laton%20%281859-1927%29.jpg,,,,,,1927-04-25,354
http://www.wikidata.org/entity/Q290072,Étienne-Prosper Berne-Bellecour,Boulogne-sur-Mer,"48.856577777, 2.351827777","1.613888888,50.725555555",http://commons.wikimedia.org/wiki/Special:FilePath/Berne-Bellecour%2C%20Etienne%20Prosper%2C%20BNF%20Gallica.jpg,,,,,,1910-11-29,355
http://www.wikidata.org/entity/Q310437,Alexandre Cabanel,Montpellier,"48.692777777, 6.183611111","3.877230555,43.610919444",http://commons.wikimedia.org/wiki/Special:FilePath/Self%20Portrait%20%28Alexandre%20Cabanel%29.jpg,,,,,,1889-01-23,356
http://www.wikidata.org/entity/Q312617,Rosso Fiorentino,Florence,"39.133333333, -84.5","11.254166666,43.771388888",http://commons.wikimedia.org/wiki/Special:FilePath/Houghton%20Typ%20525%2068.864%20-%20Vasari%2C%20Le%20vite%20-%20Il%20Rosso.jpg,,,,,,1540-11-24,357
http://www.wikidata.org/entity/Q313096,Jean Metzinger,Nantes,"59.329444444, 18.068611111","-1.553888888,47.217222222",http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Metzinger%2C%20portrait%20photograph%2C%20published%20in%20Les%20Peintres%20Cubistes%2C%201913.jpg,,,,,,1956-11-03,358
http://www.wikidata.org/entity/Q314814,Philippe de Champaigne,Brussels,"47.2148, -1.55936","4.3525,50.846666666",http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20de%20Champaigne.jpg,,,,,,1674-08-12,359
http://www.wikidata.org/entity/Q315819,Claude-Joseph Vernet,Avignon,"48.123333333, -1.209444444","4.808333333,43.948611111",http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89lisabeth-Louise%20Vig%C3%A9e-Le%20Brun%20-%20Joseph%20Vernet%20%281778%29.jpg,,,,,,1789-12-03,360
http://www.wikidata.org/entity/Q317920,Simon Vouet,Paris,"49.342777777, 5.399722222","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Vouet-autoportrait-lyon.jpg,,,,,,1649-06-30,361
http://www.wikidata.org/entity/Q321579,Hendrik Scheffer,The Hague,"48.856577777, 2.351827777","4.3175,52.084166666",http://commons.wikimedia.org/wiki/Special:FilePath/Petit-Scheffer.jpg,,,,,,1862-03-15,362
http://www.wikidata.org/entity/Q321972,Jean-Michel Moreau,Paris,"49.154444444, 1.786666666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Michel%20Moreau%20le%20Jeune%2C%20peinture%20de%20Fran%C3%A7ois%20Gounod.jpg,,,,,,1814-11-30,363
http://www.wikidata.org/entity/Q322582,Paul Delaroche,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Delaroche%20autoportrait%20fusain%201838.jpg,,,,,,1856-11-04,364
http://www.wikidata.org/entity/Q322977,Jean-Jacques Bachelier,Paris,"51.216666666, 4.4","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Jacques-Bachelier.jpg,,,,,,1806-04-13,365
http://www.wikidata.org/entity/Q323110,Gustave Brion,Rothau,"48.856577777, 2.351827777","7.208611111,48.454722222",http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Brion.jpg,,,,,,1877-11-05,366
http://www.wikidata.org/entity/Q324315,Florent Joseph Marie Willems,Liège,"48.9872, 0.5496","5.57568,50.64528",http://commons.wikimedia.org/wiki/Special:FilePath/Florent%20Willems%20-%20Maler.jpg,,,,,,1905-10-23,367
http://www.wikidata.org/entity/Q324567,Georgius Jacobus Johannes van Os,The Hague,"50.356235289, 15.921447438","4.3175,52.084166666",http://commons.wikimedia.org/wiki/Special:FilePath/Georgius%20van%20Os%20Still-Life%20of%20Fruit.jpg,,,,,,1861-07-24,368
http://www.wikidata.org/entity/Q326215,Abraham Bosse,Tours,"43.610919444, 3.877230555","0.688333333,47.392777777",http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Bosse%20Printing%200003.jpg,,,,,,1676-02-16,369
http://www.wikidata.org/entity/Q326215,Abraham Bosse,Tours,"48.856577777, 2.351827777","0.688333333,47.392777777",http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Bosse%20Printing%200003.jpg,,,,,,1676-02-14,370
http://www.wikidata.org/entity/Q330976,Demetrios Galanis,Athens,"47.8625, 5.333055555","23.716111111,37.979444444",http://commons.wikimedia.org/wiki/Special:FilePath/Dimitrios%20Galanis%20-%20Kohlestift.JPG,,,,,,1966-03-20,371
http://www.wikidata.org/entity/Q333366,Francesco Primaticcio,Bologna,"52.163055555, 20.248888888","11.342777777,44.493888888",http://commons.wikimedia.org/wiki/Special:FilePath/Delle%20vite%20de%27%20pi%C3%B9%20eccellenti%20pittori%2C%20scultori%2C%20et%20architetti%20%281648%29%20%2814803742183%29.jpg,,,,,,1570-01-01,372
http://www.wikidata.org/entity/Q333563,Niccolò dell'Abbate,Modena,"47.606944444, 6.469444444","10.92572,44.64582",http://commons.wikimedia.org/wiki/Special:FilePath/Niccol%C3%B2%20dell%27%20Abbate%20003.jpg,,,,,,1571-01-01,373
http://www.wikidata.org/entity/Q336747,François Clouet,Tours,"48.856577777, 2.351827777","0.688333333,47.392777777",http://commons.wikimedia.org/wiki/Special:FilePath/Francois-Clouet.jpg,,,,,,1572-09-22,374
http://www.wikidata.org/entity/Q338307,Eugène Fichel,Paris,"48.725277777, 2.6625","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Fichel%201.jpg,,,,,,1895-02-01,375
http://www.wikidata.org/entity/Q347455,Jules Coignet,Paris,"-20.166666666, 57.5","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Coignet%20Paestum.jpg,,,,,,1860-04-01,376
http://www.wikidata.org/entity/Q347902,Martin Fréminet,Paris,"48.63167, -1.99944","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Fr%C3%A9minet%20MR%201689.jpg,,,,,,1619-06-18,377
http://www.wikidata.org/entity/Q348421,Jacques de Lajoue,Paris,"45.834444444, 1.261666666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20de%20Lajo%C3%BCe%20-%20Design%20for%20an%20Ornamental%20Decoration%20-%20Google%20Art%20Project.jpg,,,,,,1761-01-01,378
http://www.wikidata.org/entity/Q348421,Jacques de Lajoue,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Bolkman%20und%20Lajoue%20Elegante%20Gesellschaft.jpg,,,,,,1761-01-01,379
http://www.wikidata.org/entity/Q349377,Adam Frans van der Meulen,Brussels,"49.434166666, 2.0875","4.3525,50.846666666",http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20van%20schuppen-Largilliere.jpg,,,,,,1690-10-15,380
http://www.wikidata.org/entity/Q354786,Jean-Louis-Ernest Meissonier,Lyon,"48.856577777, 2.351827777","4.841388888,45.758888888",http://commons.wikimedia.org/wiki/Special:FilePath/Meissonier.jpg,,,,,,1891-01-31,381
http://www.wikidata.org/entity/Q354830,Claudio Castelucho Diana,Barcelona,"52.0, 19.0","2.176944444,41.3825",http://commons.wikimedia.org/wiki/Special:FilePath/Claudio-castelucho.jpg,,,,,,1927-10-31,382
http://www.wikidata.org/entity/Q355550,Alfred de Dreux,Paris,"59.95, 30.316666666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Dedreux.jpg,,,,,,1860-03-05,383
http://www.wikidata.org/entity/Q358612,Israel Silvestre,Nancy,"48.856577777, 2.351827777","6.183611111,48.692777777",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Israel%20Silvestre%20by%20Le%20Brun%20-%20israel-silvestre-fr.jpg,,,,,,1691-10-11,384
http://www.wikidata.org/entity/Q359270,Louis Boullogne,Paris,"49.099722222, 6.153333333","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20de%20Boullogne.jpg,,,,,,1674-06-01,385
http://www.wikidata.org/entity/Q360286,Paul-Émile Borduas,Mont-Saint-Hilaire,"48.355555555, 5.696111111","-73.2,45.5667",http://commons.wikimedia.org/wiki/Special:FilePath/Paul-Emile%20Borduas.JPG,,,,,,1960-02-22,386
http://www.wikidata.org/entity/Q360286,Paul-Émile Borduas,Quebec,"45.758888888, 4.841388888","-75.0,48.0",http://commons.wikimedia.org/wiki/Special:FilePath/Paul-Emile%20Borduas.JPG,,,,,,1960-02-22,387
http://www.wikidata.org/entity/Q360679,Joseph-Noël Sylvestre,Béziers,"48.856577777, 2.351827777","3.216111111,43.343333333",http://commons.wikimedia.org/wiki/Special:FilePath/Ferdinand%20Mulnier%20-%20Portrait%20de%20Joseph-No%C3%ABl%20Sylvestre.jpg,,,,,,1926-10-29,388
http://www.wikidata.org/entity/Q361712,Jean Michel Prosper Guérin,Paris,"42.9837, -81.2497","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Prosper%20Guerin%20-%20La%20pieta.jpg,,,,,,1921-04-01,389
http://www.wikidata.org/entity/Q365769,Adolphe Millot,Paris,"49.618888888, -1.258055555","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Signature%20Adolphe%20Millot.jpg,,,,,,1921-12-18,390
http://www.wikidata.org/entity/Q371132,Henri Alphonse Barnoin,Paris,"51.583333333, 4.783333333","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Barnoin%20Portrait.jpg,,,,,,1935-01-01,391
http://www.wikidata.org/entity/Q371171,Alexandre Antigna,Orléans,"48.856577777, 2.351827777","1.904166666,47.902222222",http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre-Antigna%20.JPG,,,,,,1878-02-26,392
http://www.wikidata.org/entity/Q378800,Jean Clouet,Brussels,"45.816666666, 8.833333333","4.3525,50.846666666",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Jean%20Clouet%20-%20Jacques%20Gauvain%20-%20Monnaie%20de%20Paris.JPG,,,,,,1541-01-01,393
http://www.wikidata.org/entity/Q380760,Walter Gay,Boston,"51.45, 3.583333333","-71.061666666,42.357777777",http://commons.wikimedia.org/wiki/Special:FilePath/Walter%20Gay%20in%20his%20studio.jpg,,,,,,1937-07-15,394
http://www.wikidata.org/entity/Q381299,Louis-Michel van Loo,Toulon,"47.691388888, 7.190833333","5.930555555,43.125",http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Loo%2C%20Louis%20Michel.jpg,,,,,,1771-03-20,395
http://www.wikidata.org/entity/Q383447,Constantin Kousnetzoff,Nizhny Novgorod,"48.856577777, 2.351827777","44.0075,56.326944444",http://commons.wikimedia.org/wiki/Special:FilePath/Constantin%20Kousnetzoff-photo.jpg,,,,,,1936-12-30,396
http://www.wikidata.org/entity/Q385845,Jacques Blanchard,Paris,"47.509444444, 1.456111111","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A9rard%20Edelinck%20-%20Jacques%20Blanchard.jpg,,,,,,1638-01-01,397
http://www.wikidata.org/entity/Q405768,Lizinska de Mirbel,Cherbourg,"48.856577777, 2.351827777","-1.6,49.63333333",http://commons.wikimedia.org/wiki/Special:FilePath/ChampmartinMadame%20deMirbel.jpg,,,,,,1849-08-29,398
http://www.wikidata.org/entity/Q436167,Pauline Auzou,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Auzou%20Autoritratto.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Pauline%20Auzou%20signature.png,,,,1835-05-15,399
http://www.wikidata.org/entity/Q446984,Louise Moillon,Paris,"46.666666666, 6.8","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Louise%20Moillon%20-%20At%20the%20Market%20Stall%20-%20WGA16074.jpg,heart failure,,,,,1696-12-20,400
http://www.wikidata.org/entity/Q447676,Joseph Boze,Martigues,"43.701944444, 7.268333333","5.0475,43.405277777",http://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20Boze%20-%20Self-Portrait%20-%20WGA03025.jpg,,,,,,1826-01-17,401
http://www.wikidata.org/entity/Q451131,Nélie Jacquemart,Paris,"47.0, 2.0","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Nelie%20Jacquemart-Andr%C3%A9%20-%20Autoportrait.jpg,,,,,,1912-05-14,402
http://www.wikidata.org/entity/Q452119,Marc-Charles-Gabriel Gleyre,Chevilly,"50.359166666, 3.525","6.483333333,46.65",http://commons.wikimedia.org/wiki/Special:FilePath/Gleyre%20-%20Self%20portrait.jpg,,,,,,1874-05-05,403
http://www.wikidata.org/entity/Q452123,Marie-Denise Villers,Paris,"60.168888888, 29.872222222","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Marie-Denise%20Villers%20Detail%201801.jpg,,,,,,1821-08-19,404
http://www.wikidata.org/entity/Q453472,Moša Pijade,Belgrade,"50.166111111, 3.4275","20.466666666,44.816666666",http://commons.wikimedia.org/wiki/Special:FilePath/Mo%C5%A1a%20Pijade%20%281%29.jpg,,,,,,1957-03-15,405
http://www.wikidata.org/entity/Q453775,Fernande Olivier,Paris,"45.758888888, 4.841388888","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Agelou21.jpg,,,,,,1966-01-29,406
http://www.wikidata.org/entity/Q457098,Fernand Cormon,Paris,"51.216666666, 4.4","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Fernand%20Cormon%201910-15.jpg,traffic accident,,,,,1924-03-20,407
http://www.wikidata.org/entity/Q464011,Leonor Fini,Buenos Aires,"48.856577777, 2.351827777","-58.381944444,-34.599722222",http://commons.wikimedia.org/wiki/Special:FilePath/Leonor%20Fini.jpg,,,,,,1996-01-18,408
http://www.wikidata.org/entity/Q465342,Wifredo Lam,Sagua La Grande,"43.506666666, 1.616666666","-80.071111111,22.808611111",http://commons.wikimedia.org/wiki/Special:FilePath/Wilfredo%20Lam.jpg,,,,,,1982-09-11,409
http://www.wikidata.org/entity/Q466319,Emile Wauters,Brussels,"52.216666666, 21.033333333","4.3525,50.846666666",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Emile%20Wauters.jpg,,,,,,1933-12-11,410
